[reporter],Degree-of-Separation,Degree-of-Separation,Degree-of-Separation,Degree-of-Separation,Degree-of-Separation,Degree-of-Separation,Degree-of-Separation,Degree-of-Separation,Degree-of-Separation,Degree-of-Separation,Degree-of-Separation,Degree-of-Separation,Degree-of-Separation,Degree-of-Separation,Degree-of-Separation,Degree-of-Separation,Degree-of-Separation,Degree-of-Separation,Degree-of-Separation,Degree-of-Separation,Degree-of-Separation,Degree-of-Separation,Degree-of-Separation,Degree-of-Separation,Degree-of-Separation,Degree-of-Separation,Degree-of-Separation,Degree-of-Separation,Degree-of-Separation,Degree-of-Separation,Degree-of-Separation,Degree-of-Separation,Degree-of-Separation,Degree-of-Separation,Degree-of-Separation,Degree-of-Separation,Degree-of-Separation,Degree-of-Separation,Degree-of-Separation,Degree-of-Separation,Degree-of-Separation,Degree-of-Separation,Degree-of-Separation,Degree-of-Separation,Degree-of-Separation,Degree-of-Separation,Degree-of-Separation,Degree-of-Separation,Degree-of-Separation,Degree-of-Separation,
,2.321865443,2.276505223,2.303879188,2.265823502,2.188338941,2.368497971,2.281645748,2.307838261,2.332571968,2.31089473,2.304403552,2.303494777,2.258450769,2.332066869,2.255505405,2.32574376,2.307936096,2.291737712,2.294497404,2.335969797,2.282449876,2.381861806,2.29277671,2.3020206,2.331604938,2.173883046,2.280165708,2.327179831,2.30176203,2.253225927,2.26638372,2.309826525,2.22896756,2.302440822,2.359014753,2.376240024,2.240639218,2.326862833,2.313690175,2.290231241,2.272796353,2.349863143,2.303785576,2.256690637,2.320821213,2.339369116,2.28017094,2.318936372,2.275110901,2.273953584,2.298007846
,2.247684811,2.094779906,2.246533959,2.230553201,2.138939125,2.262421286,2.226036803,2.246922901,2.244584821,2.249334167,2.224056392,2.246787755,2.199016892,2.179248717,2.183517027,2.249737689,2.233456348,2.229477612,2.230994727,2.286158493,2.223874605,2.316801951,2.232138781,2.239285714,2.261619232,2.149520256,2.194136461,2.251497006,2.226839827,2.201358477,2.198081023,2.230493967,2.181234874,2.235622439,2.284612651,2.292557618,2.17906672,2.259868302,2.255399112,2.216984434,2.215451462,2.251389758,2.229504954,2.196246313,2.24534998,2.275823089,2.226817179,2.265478834,2.221934509,2.218017696,2.228544997
,2.180202824,2.070191478,2.182630574,2.15303565,2.111880688,2.215276706,2.183698465,2.167498414,2.196755162,2.180921166,2.181507676,2.178466077,2.042862258,2.1387811,2.119035225,2.194620446,2.162098573,2.152958427,2.170917925,2.224421598,2.152336624,2.250060732,2.184713484,2.197185709,2.193248045,2.1114197,2.128048991,2.18051701,2.171334374,2.152613421,2.134715749,2.17353511,2.153689061,2.15478871,2.207748109,2.21691016,2.125472844,2.198966679,2.205037088,2.170463074,2.152098232,2.178536103,2.177005348,2.140934966,2.182510244,2.20505345,2.178795766,2.186329441,2.140209666,2.156897449,2.167378715
,2.127667372,1.999341304,2.137799124,2.106426525,2.065388055,2.142376439,2.138370856,2.106061868,2.141509592,2.108964859,2.12445338,2.12763676,2.021781017,2.091826761,2.069346451,2.138641726,2.063550306,2.09884395,2.109193844,2.158197202,2.093239507,2.185720711,2.112508537,2.112604156,2.14928374,2.0733015,2.067778901,2.117349418,2.117634246,2.09934867,2.087871267,2.118100696,2.123256815,2.099673285,2.142665661,2.142797999,2.093868195,2.138136164,2.028080229,2.119038497,2.105621974,2.136225115,2.108938594,2.087038364,2.130872936,2.137566663,2.125173829,2.132619161,2.086164476,2.083293783,2.10866301
,2.069363507,1.994205511,2.091928904,2.051297322,2.032600095,2.096397759,2.080408444,2.06965863,2.072957135,2.06717242,2.067151687,2.066475645,2.009351661,1.966402912,2.030713337,2.092844933,2.040076183,2.012973217,2.064216128,2.096898657,2.050343175,2.096607005,2.059149184,2.061796769,2.107230234,2.046190042,2.034318085,2.079208079,2.066585267,1.96244659,2.044054211,2.072678094,2.086374426,2.059373219,2.078968481,2.084680015,2.03740935,2.080700041,2.009810983,2.069701189,2.052987381,2.097437621,2.059185993,2.051103535,2.06954823,2.085356039,2.08151278,2.052842519,2.043939764,2.060178294,2.058296214
,2.033970838,1.983928767,2.054967502,2.01967079,1.992997199,2.049995279,2.030872795,2.028402422,1.996094054,2.036056084,2.021905391,2.018097126,2.001640359,1.969919547,1.996451969,2.052551314,2.009756712,1.991080231,2.034353067,2.047618294,2.016822371,2.049872463,2.019113551,1.962419206,2.057968033,2.015664366,1.95972607,2.009985757,2.030454968,1.96848261,2.002023,2.034614963,2.022937707,2.025147489,2.040631176,2.046373384,2.004816867,2.040055399,1.99560271,2.025377039,2.017646784,2.044163645,2.015122903,2.008574407,2.026713088,2.048653668,2.045275469,2.023809153,1.982451253,2.013818646,2.018492958
,2.00785987,1.956897971,2.002799611,1.993428747,1.978813753,2.01216694,2.001104956,1.991674446,1.982929399,2.01140804,1.994159265,1.989909137,1.983032119,1.968901608,1.973450792,2.012457722,1.98551532,1.980671383,2.006984796,2.008595514,1.987336956,2.019283747,1.999939454,1.958589715,2.022540828,1.988117943,1.960615142,1.997230332,2.003703146,1.962401235,1.984091666,2.0002283,1.995860304,2.001649865,1.998268854,2.007780099,1.976968237,1.993301219,1.984167348,1.990433416,1.991145218,2.005708514,1.991628997,1.986861623,2.000348137,2.000361283,2.000511817,1.994459834,1.969182333,1.978174513,1.991873029
,1.956815036,1.956212443,1.97577038,1.980839376,1.965619278,1.993593142,1.979571698,1.982509339,1.973238482,1.956713047,1.968650041,1.974774775,1.964507904,1.970189702,1.969111969,1.986227935,1.970687761,1.970248297,1.972211236,1.977505627,1.971927654,1.97400436,1.974558702,1.959833004,1.983651467,1.967933787,1.960462902,1.971633086,1.973090163,1.959613272,1.965332899,1.981293489,1.975478983,1.978392948,1.975507215,1.992831646,1.962059621,1.974770237,1.97652801,1.968768769,1.971677271,1.987571939,1.954046769,1.967596865,1.976066337,1.975858786,1.97827639,1.979045729,1.95331429,1.965721819,1.972036917
,1.958822695,1.952841355,1.963134752,1.965104443,1.957846702,1.968174349,1.953078014,1.963493761,1.960875113,1.958085106,1.960865248,1.961617021,1.95356339,1.966283688,1.952042781,1.969939394,1.956643316,1.956921986,1.957532977,1.966174688,1.963498731,1.968969697,1.961069519,1.958652482,1.962409982,1.956416395,1.955964349,1.960115267,1.954382979,1.953248227,1.953971631,1.965843972,1.960270945,1.96329078,1.962695187,1.967700535,1.951101604,1.962466488,1.960356506,1.957092199,1.96001426,1.96397861,1.950638298,1.951329768,1.962380005,1.958496454,1.958808511,1.96798574,1.952397163,1.953754011,1.959646821
,1.953488051,1.947948612,1.9517567,1.956333748,1.945344893,1.958956318,1.951927062,1.952949302,1.949205691,1.95359551,1.950006907,1.948252521,1.947105954,1.956756006,1.94362481,1.960160243,1.949661555,1.94583506,1.947507291,1.953930561,1.948763641,1.958668324,1.950284683,1.9507985,1.951923344,1.948639315,1.947423677,1.951084404,1.946456693,1.946732974,1.944495096,1.951062352,1.949537229,1.950780495,1.949191877,1.950849565,1.943790579,1.955256251,1.951145674,1.950600912,1.946701847,1.95497997,1.948252521,1.943514298,1.956831054,1.949812232,1.949454345,1.955214809,1.945655477,1.945199613,1.950348971
,1.947123343,1.942480318,1.94432407,1.946948388,1.941121055,1.946396609,1.946504273,1.944135657,1.945521836,1.947621291,1.94308593,1.943328174,1.942776395,1.948213445,1.939829083,1.944916224,1.942924433,1.941417132,1.942762937,1.945535294,1.942897517,1.950232151,1.943435839,1.944377902,1.946235112,1.942520692,1.942318821,1.944485566,1.942439943,1.943166678,1.940394321,1.944364444,1.943422381,1.943678084,1.943866496,1.947578463,1.939909831,1.944916224,1.944700895,1.942843685,1.941645919,1.945589126,1.943193594,1.939694502,1.944768185,1.944970056,1.943180136,1.945441087,1.940919184,1.940865352,1.943900361
,1.9433012,1.93869762,1.940573152,1.941963407,1.937136861,1.942697882,1.941832251,1.940337071,1.941556823,1.942212604,1.939471441,1.939392747,1.939117319,1.944363565,1.93615319,1.941097777,1.939038625,1.937661486,1.939051741,1.941228933,1.939209128,1.944140599,1.939720637,1.940441996,1.943681553,1.938671388,1.938579579,1.939956718,1.938736966,1.939418978,1.936612237,1.939864909,1.9397731,1.939851794,1.9401928,1.943143813,1.93615319,1.941124008,1.941084661,1.938933701,1.93785822,1.942042101,1.939366516,1.935851531,1.940586268,1.940664962,1.939510788,1.941005968,1.937097515,1.937333596,1.939949898
,1.939432298,1.935136172,1.936811149,1.938230405,1.933525125,1.939048715,1.938243191,1.936823936,1.938000256,1.938665132,1.935890551,1.936427567,1.935302391,1.94069812,1.932566168,1.937284235,1.935570899,1.934279504,1.935443038,1.937412096,1.935749904,1.940378468,1.936069556,1.93687508,1.939930955,1.939585731,1.934752589,1.937092443,1.935187316,1.935647615,1.933844777,1.936606572,1.936312492,1.936222989,1.936632144,1.939534586,1.932642885,1.937284235,1.937373737,1.935481396,1.93429229,1.938307122,1.935788262,1.932438307,1.936977369,1.936977369,1.939432298,1.937322593,1.933614627,1.933908707,1.936541107
,1.935985037,1.931670823,1.933379052,1.934600998,1.930149626,1.935511222,1.934925187,1.933428928,1.934563591,1.93532419,1.932493766,1.933216958,1.931832918,1.937069825,1.929426434,1.933852868,1.932057357,1.93084788,1.931982544,1.93382793,1.932306733,1.936845387,1.932643392,1.93340399,1.936346633,1.936072319,1.931309227,1.933416459,1.931845387,1.93223192,1.93053616,1.933167082,1.932668329,1.932743142,1.933466334,1.935910224,1.92925187,1.937506234,1.933990025,1.932206983,1.931234414,1.934900249,1.932406484,1.929164589,1.933478803,1.93361596,1.93605985,1.933865337,1.930299252,1.930436409,1.933189526
,1.932591376,1.928723469,1.930134404,1.931338564,1.928820775,1.932104847,1.931642644,1.93023171,1.931192605,1.931946725,1.929295141,1.929878976,1.928419388,1.933540108,1.926108374,1.93057228,1.928686979,1.927616615,1.92865049,1.930438484,1.929088366,1.933467129,1.929307304,1.93015873,1.932919783,1.932700845,1.927932859,1.930037098,1.928614,1.928905917,1.927178739,1.929976282,1.929380283,1.9294411,1.929939792,1.932542723,1.925913763,1.93407529,1.93098583,1.928942407,1.928018002,1.931593991,1.929064039,1.925877273,1.930183057,1.930183057,1.932348112,1.930730402,1.92699629,1.927361187,1.929915952
,1.929179277,1.92559492,1.926734318,1.928182304,1.925678001,1.928953771,1.928609578,1.927007299,1.928348466,1.928740134,1.926188357,1.926591894,1.925357546,1.930318675,1.922936324,1.927446442,1.925583051,1.924811584,1.925523708,1.927137855,1.925856032,1.930176251,1.926069669,1.9268174,1.929547208,1.92915554,1.924681028,1.926591894,1.925464364,1.92568987,1.928657053,1.926746187,1.926223963,1.926259569,1.926686844,1.929511602,1.922912587,1.930781556,1.927529523,1.925701739,1.924930271,1.928253516,1.925820426,1.922770162,1.926959824,1.931339386,1.929226752,1.927458311,1.92390956,1.927505786,1.926963148
,1.925961538,1.922416589,1.92352873,1.925208526,1.922729379,1.925857275,1.925278035,1.923899444,1.92526645,1.92555607,1.927757183,1.9235519,1.92237025,1.926899907,1.91976367,1.927432808,1.922578777,1.921594069,1.922532437,1.924003707,1.922926321,1.927270621,1.923204356,1.923725672,1.929668675,1.926042632,1.921617238,1.923876274,1.92239342,1.922601946,1.925637164,1.92386469,1.925069509,1.923204356,1.923737257,1.926297498,1.920215477,1.92762975,1.924328082,1.923934198,1.921930028,1.925208526,1.923065338,1.919705746,1.923772011,1.928127896,1.926100556,1.924200649,1.920933735,1.924455514,1.924178638
,1.923334464,1.919319082,1.920438864,1.922214682,1.91990725,1.922655808,1.922486144,1.920959168,1.922237303,1.922587943,1.924499491,1.920608528,1.919205972,1.923866078,1.91688723,1.924397693,1.919681032,1.918730913,1.919624477,1.925460921,1.920076914,1.924239339,1.920291822,1.920812125,1.926512838,1.923447574,1.923096935,1.920936546,1.919443502,1.919466124,1.922746296,1.920891302,1.921864043,1.92014478,1.920879991,1.923289221,1.917271802,1.92412623,1.921422916,1.921072277,1.919092863,1.922271236,1.920246578,1.916853297,1.920913924,1.924985861,1.924047054,1.921343739,1.918131433,1.921366361,1.921407759
,1.920452914,1.916586578,1.917569732,1.9191715,1.917083679,1.91986744,1.91973488,1.918508699,1.919381386,1.91953604,1.921524441,1.917558685,1.916398785,1.921104667,1.914388291,1.921369787,1.916697045,1.915912731,1.916796465,1.922253521,1.917415079,1.921402927,1.917348799,1.917978459,1.923501795,1.922629108,1.920243027,1.918133112,1.916730185,1.916498205,1.919646506,1.917901132,1.919193593,1.917337752,1.917912179,1.92039768,1.916188898,1.921159901,1.918652306,1.918287766,1.916354598,1.9193372,1.917481359,1.914200497,1.918144159,1.921844794,1.921137807,1.918586026,1.915272024,1.918453466,1.918625352
,1.917725139,1.91400205,1.914789834,1.916807856,1.918480548,1.916948147,1.916948147,1.91579345,1.916430152,1.916872606,1.91877192,1.91469271,1.913775428,1.918329466,1.913440889,1.921135272,1.9140668,1.913246641,1.914120758,1.919343873,1.914541628,1.918815087,1.914649544,1.915232288,1.920487779,1.919732369,1.917412184,1.915167539,1.913904926,1.913948093,1.916581233,1.915297038,1.916516484,1.91455242,1.916440943,1.91766039,1.913635137,1.919138833,1.915901365,1.915372579,1.913397723,1.916505693,1.914886958,1.911541574,1.915199914,1.918923002,1.918437382,1.915707117,1.912620731,1.915815033,1.916074893
,1.91526943,1.912432774,1.91220078,1.918369714,1.916292313,1.914278182,1.914341453,1.912865127,1.913782558,1.914130549,1.917642096,1.911926606,1.911220078,1.915617421,1.91301276,1.918454076,1.911441527,1.910608457,1.911473163,1.916513761,1.911789518,1.916102499,1.91189497,1.912664769,1.917557735,1.916956659,1.914731625,1.912580407,1.911209533,1.911462617,1.914183275,1.912696404,1.913634926,1.912316777,1.9135822,1.914879258,1.911336075,1.916313403,1.913128757,1.91645049,1.910608457,1.913740378,1.912232416,1.908868502,1.912633133,1.916239587,1.915765053,1.913086576,1.910060108,1.91303385,1.913672256
,1.912749948,1.909915481,1.909513502,1.918542569,1.913440528,1.911708926,1.91172954,1.910399918,1.911265718,1.911626469,1.915058751,1.909544424,1.908585859,1.91314162,1.910585446,1.91553288,1.909090909,1.908091115,1.908998145,1.9139765,1.909255824,1.913378685,1.909472274,1.91038961,1.914831993,1.914182643,1.912079984,1.91010101,1.908658009,1.909111523,1.911770769,1.910307153,1.911028654,1.90981241,1.91093589,1.912409812,1.908946609,1.913718821,1.910513296,1.913863121,1.908132344,1.911203875,1.90966811,1.906277056,1.910039167,1.913718821,1.913110699,1.910492682,1.907452072,1.910255617,1.911172336
,1.910676677,1.907431854,1.90702877,1.915967149,1.911140223,1.909296115,1.910868141,1.90806671,1.908792261,1.909134882,1.912591324,1.907119464,1.906283065,1.910747216,1.90813725,1.912823097,1.906796997,1.905557515,1.907562856,1.911533229,1.906867537,1.910898373,1.909457349,1.907996171,1.912238625,1.911553383,1.909406963,1.907421777,1.906021061,1.906726457,1.909326347,1.907714012,1.908610873,1.907472162,1.908953494,1.910092205,1.906595455,1.911009221,1.907915554,1.911341764,1.905859828,1.912933945,1.907008616,1.90401572,1.907754321,1.911180531,1.910384441,1.907976017,1.90488235,1.907673704,1.908896861
