BehaviorSpace results (NetLogo 6.3.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version-6_1.nlogo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
experiment-10-Connection-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/27/2023 16:42:04:708 +0530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-10,10,-10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[run number],1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,
,12.02985075,11.43880597,11.73731343,11.66567164,11.77313433,12.42985075,11.82089552,12.29850746,11.86865672,11.78507463,11.74925373,11.20597015,11.73731343,11.43880597,11.48656716,11.72537313,11.70746269,11.22985075,11.34328358,11.77313433,11.25373134,11.6358209,11.94626866,11.11641791,11.30746269,12.00597015,11.20597015,11.94626866,11.74925373,11.83880597,11.70149254,11.94029851,12,11.33731343,12.09552239,11.87462687,11.54029851,11.67761194,11.48059701,12.00597015,11.79701493,11.44477612,11.58208955,11.40298507,11.64179104,12.70447761,11.68955224,11.38507463,11.55223881,12.00597015,11.70220896
,13.11764706,12.46470588,12.8,12.76470588,12.84117647,13.57647059,12.90588235,13.42352941,12.97058824,12.85294118,12.82941176,12.2,12.77647059,12.48823529,12.51764706,12.82941176,12.78235294,12.30588235,12.4,12.89411765,12.27647059,12.69411765,13.02941176,12.18235294,12.37647059,13.11764706,12.24117647,13.05294118,12.82941176,12.9,12.8,13.04705882,13.05882353,12.37058824,13.31764706,12.95294118,12.61176471,12.74705882,12.5,13.08235294,12.86470588,12.51176471,12.7,12.47647059,12.78823529,13.83529412,12.73529412,12.5,12.66470588,13.08235294,12.78176471
,14.42898551,13.6173913,14.0173913,13.93043478,14.0115942,14.88695652,14.11014493,14.59710145,14.16811594,14.0115942,13.97681159,13.37971014,13.95362319,13.5942029,13.67536232,14.02318841,13.94782609,13.40869565,13.49565217,14.09275362,13.40289855,13.83768116,14.23188406,13.32173913,13.53623188,14.30144928,13.36231884,14.24347826,13.9884058,14.10434783,14.0057971,14.26086957,14.32463768,13.55362319,14.49275362,14.14492754,13.75072464,13.88405797,13.62898551,14.34782609,14.04057971,13.68115942,13.86086957,13.57681159,13.95362319,15.06666667,13.88405797,13.64057971,13.87246377,14.24927536,13.95756522
,15.85142857,14.86857143,15.33714286,15.19428571,15.28571429,16.19428571,15.4,15.89142857,15.51428571,15.24571429,15.24571429,14.64571429,15.20571429,14.82857143,14.90857143,15.32,15.21142857,14.60571429,14.73714286,15.41142857,14.61142857,15.16,15.54857143,14.52,14.75428571,15.58285714,14.57714286,15.56,15.24571429,15.38285714,15.30285714,15.6,15.61142857,14.77142857,15.80571429,15.42857143,14.97714286,15.22285714,14.85714286,15.72571429,15.29142857,14.89714286,15.16,14.85142857,15.20571429,16.46285714,15.14285714,14.88,15.10857143,15.60571429,15.23508571
,17.3915493,16.21408451,16.78309859,16.58028169,16.70422535,17.61690141,16.75492958,17.30140845,16.92957746,16.72112676,16.62535211,15.98309859,16.6028169,16.15774648,16.27042254,16.74366197,16.57464789,15.91549296,16.09577465,16.78873239,15.93802817,16.54084507,16.82253521,15.83661972,16.17464789,16.97464789,15.88732394,16.9915493,16.62535211,16.77183099,16.67042254,17.0084507,17.0084507,16.07323944,17.2056338,16.81126761,16.33239437,16.5971831,16.1915493,17.21690141,16.70985915,16.24788732,16.52957746,16.23098592,16.66478873,17.98309859,16.48450704,16.22535211,16.45070423,16.41126761,16.60743662
,19,17.65,18.31666667,18.07222222,18.20555556,19.29444444,18.22777778,18.85555556,18.51111111,18.2,18.11111111,17.51111111,18.11111111,17.57777778,17.72222222,18.22777778,18.08888889,17.33888889,17.57222222,18.31111111,17.41111111,18.04444444,18.35,17.17777778,17.68333333,18.48888889,17.27777778,18.49444444,18.11111111,18.24444444,18.13333333,18.55,18.5,17.58333333,18.72777778,18.38333333,17.79444444,18.07777778,17.71111111,18.83888889,18.2,17.41666667,18.07777778,17.71666667,18.26111111,18.54444444,17.94444444,17.68888889,18.00555556,17.96111111,18.08611111
,20.69041096,19.18356164,19.92328767,19.69315068,19.85205479,21.01917808,19.8739726,20.46027397,20.13150685,19.78630137,19.74794521,19.0739726,18.96438356,19.14520548,19.30410959,19.7369863,19.7260274,18.9369863,19.1890411,19.95068493,19.01369863,19.67671233,19.98356164,18.70136986,19.24931507,20.16986301,18.84383562,20.18630137,19.7369863,19.89041096,19.74794521,20.18630137,20.21917808,19.15068493,20.42739726,20.02191781,19.40273973,19.70958904,18.30684932,20.47671233,19.79726027,18.99726027,19.75890411,19.34246575,19.65479452,20.26849315,19.63835616,19.27671233,19.62191781,19.64383562,19.66980822
,22.37837838,20.91351351,21.67567568,21.40540541,21.55675676,22.65945946,21.64324324,22.14054054,21.8972973,21.48108108,21.48108108,20.79459459,20.65405405,20.84864865,21.04324324,21.42162162,21.2,20.61081081,20.93513514,21.62162162,20.70810811,21.35135135,21.75135135,20.41621622,20.95135135,21.87567568,20.52432432,20.52972973,21.4972973,21.61621622,21.42162162,21.67567568,21.99459459,20.86486486,22.12972973,21.10810811,21.14054054,21.41081081,18.63243243,22.17837838,21.54594595,20.73513514,21.49189189,21.07567568,21.49189189,22.04864865,21.43243243,21.06486486,21.38378378,21.42702703,21.31675676
,22.98666667,22.624,23.424,23.088,23.184,24.448,23.38666667,23.96266667,23.57333333,23.13066667,23.21066667,22.48,22.384,22.54933333,22.80533333,23.12,22.90133333,22.30933333,22.68266667,23.328,22.4,22.97066667,23.52533333,22.17066667,22.736,23.568,22.23466667,22.19733333,23.26933333,23.29066667,23.15733333,23.392,23.75466667,22.58133333,23.216,22.82666667,22.85866667,23.09333333,20.368,23.952,23.28533333,22.47466667,23.248,22.71466667,22.45333333,23.728,23.15733333,22.74133333,23.072,23.15733333,22.98346667
,24.61052632,24.36315789,25.11578947,24.76315789,24.86315789,26.02105263,25,25.43684211,25.27368421,24.78947368,24.94210526,24.18947368,24.06315789,24.08947368,24.47894737,24.88421053,24.53684211,23.94736842,24.37368421,23.1,24.13684211,24.66315789,25.21052632,23.91578947,24.44736842,25.16315789,23.67894737,23.74736842,24.93684211,25.01052632,24.70526316,23.87368421,24.79473684,24.25789474,24.9,24.48947368,24.5,24.87894737,22.1,25.65263158,24.92631579,24.17368421,24.89473684,24.49473684,24.14210526,25.34736842,24.88421053,24.43684211,24.28947368,24.9,24.56789474
,26.29090909,26.04675325,26.81038961,26.53506494,26.51948052,27.21558442,26.65974026,27.16363636,26.91428571,26.52467532,26.6025974,25.88051948,25.72467532,25.74545455,26.13506494,26.62337662,26.08831169,25.66233766,26.06753247,24.78441558,25.83896104,26.36363636,26.67532468,25.52727273,26.13506494,26.85194805,25.41818182,25.48571429,26.62857143,26.57662338,26.33766234,25.6,26.58701299,25.90649351,26.60779221,26.18701299,26.2025974,26.4987013,23.79220779,27.27792208,26.59220779,25.83376623,26.51948052,26.19220779,25.79220779,27.0025974,26.57662338,26.07792208,25.93246753,26.56103896,26.23148052
,28.03076923,27.62051282,28.43589744,27.81538462,28.22564103,28.87692308,27.68717949,28.76923077,28.52307692,28.14871795,28.26153846,27.56410256,27.40512821,27.39487179,27.79487179,28.25641026,27.66153846,27.34871795,27.78461538,26.48205128,27.51794872,27.99487179,28.33846154,27.16923077,27.83589744,27.71794872,27.12820513,27.11794872,28.24615385,28.20512821,26.37435897,27.27179487,28.1025641,27.62564103,28.17948718,27.78974359,27.86666667,28.23589744,25.38461538,29.04102564,28.25641026,27.48205128,28.13333333,27.82564103,27.45641026,26.85641026,28.18461538,27.67179487,27.54358974,28.12820513,27.77538462
,29.63544304,29.24556962,30.05063291,29.42278481,29.82278481,30.47594937,29.28101266,30.43037975,30.19746835,29.71139241,29.87848101,29.15949367,29.04303797,28.97721519,29.43291139,29.92911392,29.25063291,29.01265823,29.43291139,28.14177215,29.17974684,29.61518987,29.99493671,28.74936709,29.6,29.32658228,28.7443038,28.73924051,29.87848101,29.81772152,27.96962025,28.81012658,29.71139241,29.25063291,29.73670886,29.40759494,29.43291139,29.81265823,26.95189873,30.54683544,29.91898734,29.13924051,29.78227848,29.2556962,29.09367089,28.43037975,29.76708861,29.18987342,29.2,29.75696203,29.38683544
,31.25,30.84,31.615,31,31.39,32.085,30.9,32.035,31.5,31.285,31.53,30.72,30.215,30.655,30.98,31.53,30.865,30.61,30.985,29.78,30.72,31.205,31.43,30.365,31.29,30.915,30.41,30.355,31.485,31.44,29.57,30.385,31.26,30.85,31.365,31.075,30.99,31.355,28.625,32.1,31.57,30.785,31.39,30.865,30.715,30.05,31.345,30.705,30.775,31.335,30.9699
,32.91851852,32.4691358,33.11604938,32.55802469,31.12592593,33.72345679,32.46419753,33.69876543,33.12592593,32.17777778,33.08641975,32.39506173,31.79753086,32.2617284,32.5037037,33.05185185,32.45432099,32.19259259,32.49876543,31.40246914,32.31604938,32.8345679,32.93333333,31.92592593,32.9382716,32.49876543,31.98024691,32.02962963,32.97283951,32.95308642,31.2345679,32.06419753,31.47160494,32.40987654,33.05679012,32.66666667,32.54814815,32.94320988,30.29135802,33.74320988,33.15555556,32.36049383,33.01728395,32.42962963,32.41975309,31.60987654,32.87901235,32.28641975,32.4345679,33.05185185,32.48958025
,34.45365854,34.03902439,34.66341463,34.11219512,32.75609756,35.33170732,34.10243902,35.25853659,34.64390244,33.75609756,34.65853659,34.0097561,33.36585366,33.95609756,34.12195122,34.6195122,34.02439024,33.76585366,34.07317073,32.98536585,32.88292683,34.36585366,34.5902439,33.56585366,34.48292683,34.09268293,33.10243902,31.88780488,34.51219512,34.44390244,32.8195122,33.62439024,33.0097561,33.97560976,34.64390244,34.20487805,34.06341463,34.47804878,31.98536585,35.35609756,34.72682927,33.89756098,34.44878049,33.9902439,33.95121951,33.2195122,34.45365854,33.85365854,34.01463415,34.59512195,33.99873171
,35.95662651,35.57108434,36.2939759,35.65783133,34.35180723,36.6939759,34.75180723,36.84337349,36.19759036,35.17108434,36.05783133,35.5373494,34.98313253,35.48433735,35.65301205,35.86506024,35.58554217,35.33493976,35.65783133,34.56385542,34.45301205,35.92289157,34.45783133,35.17590361,36.05783133,35.52289157,34.42891566,33.44578313,36.04337349,35.97108434,34.43855422,35.2,34.60722892,35.62891566,36.21204819,35.79277108,35.63855422,36.1060241,33.62409639,36.93493976,36.3373494,35.46987952,36.01445783,35.53253012,35.46506024,34.74216867,35.95662651,35.41204819,35.54216867,36.1686747,35.49031325
,37.35238095,37.0952381,37.80952381,37.16666667,34.09047619,38.08571429,36.30952381,38.32857143,37.86190476,36.66190476,37.65714286,37.01904762,36.54285714,37,37.17619048,37.35238095,35.22857143,36.89047619,37.18095238,36.12380952,36.04285714,37.48095238,36.05238095,36.6952381,37.57142857,37.06666667,36.05238095,34.95714286,37.64285714,37.58095238,35.97619048,36.76666667,36.24285714,37.22857143,37.62380952,37.22857143,37.19047619,36.75714286,35.11904762,38.51904762,37.90952381,36.97142857,37.54761905,37.1,36.98095238,36.34285714,37.54761905,37.0047619,37.12380952,37.77142857,36.94057143
,38.86117647,38.65411765,39.40235294,38.76705882,35.62352941,39.60470588,37.86823529,39.92,39.42117647,38.24470588,39.11058824,38.61176471,38.05176471,38.47058824,38.69176471,38.86588235,36.82352941,38.30588235,38.23529412,37.69411765,37.59058824,38.99764706,37.68,38.19294118,39.02117647,38.64,37.69882353,36.46588235,38.92235294,39.10588235,37.53411765,38.27764706,37.76,38.76705882,39.34117647,38.33882353,38.69176471,38.22588235,36.65882353,39.99529412,39.43529412,38.47058824,39.09176471,38.58352941,38.51294118,37.89176471,39.15764706,38.61647059,38.64,39.28941176,38.45647059
,40.39534884,40.15348837,40.87906977,40.29302326,37.17209302,41.17209302,39.40465116,41.33488372,40.93953488,39.73023256,40.71627907,40.09767442,39.55348837,40.0372093,40.21860465,40.45116279,38.33023256,39.90232558,39.84651163,39.27906977,39.09767442,40.46046512,39.11627907,39.74418605,40.57674419,40.15348837,39.20465116,37.98139535,40.41860465,40.6,39.01860465,39.80930233,39.24186047,40.31162791,39.9255814,39.84186047,40.15348837,39.81860465,38.15813953,41.55813953,40.86511628,39.97209302,40.51162791,40.09767442,39.95348837,39.38139535,40.62790698,40.04186047,40.11627907,40.83255814,39.94995349
,41.90344828,41.6045977,42.37241379,41.81149425,37.03908046,42.63908046,40.94252874,42.88275862,42.46896552,41.28735632,42.11034483,41.6045977,40.98850575,41.53563218,41.65057471,41.9816092,39.84367816,41.44367816,41.29655172,40.69425287,40.63908046,41.9816092,40.56551724,41.27356322,42.07816092,41.77471264,40.76321839,39.55402299,41.84827586,42.10114943,40.57471264,41.26896552,40.75862069,41.94022989,41.44827586,41.32873563,41.5816092,41.29655172,39.64597701,43.08965517,42.32183908,41.53103448,41.87586207,41.5954023,41.49425287,40.90114943,42.17011494,41.43908046,41.5862069,42.29425287,41.41645977
,41.58181818,43.05454545,43.81363636,43.38181818,38.60454545,42.5,42.45454545,44.40909091,42.38181818,42.71363636,43.54090909,43.09545455,42.45909091,43.05909091,43.08636364,43.45,41.31818182,42.93181818,42.80909091,42.13181818,42.19090909,43.45909091,42.05454545,42.74545455,43.54545455,43.23636364,42.09090909,41.1,43.39545455,43.51363636,42.10909091,42.79545455,42.28636364,43.46818182,42.90454545,42.89545455,42.96818182,42.89090909,41.12727273,42.73636364,43.8,43.02727273,42.92272727,43.11363636,43.04090909,42.38636364,43.71818182,42.91363636,42.72727273,43.81363636,42.75509091
,43.15955056,44.5258427,45.28539326,44.78202247,40.10786517,43.97752809,43.95955056,45.91460674,43.87865169,44.08988764,45.00674157,44.55280899,43.88764045,42.86292135,44.4988764,44.91685393,42.84044944,44.40449438,44.26067416,43.58202247,43.6494382,45.00224719,43.51910112,44.28314607,44.96179775,44.66966292,43.69438202,42.61123596,44.85842697,45.07865169,43.56853933,44.33707865,43.86966292,44.99775281,44.35505618,44.32359551,44.4,44.30561798,42.58426966,44.17078652,45.24494382,44.51235955,44.37752809,44.54382022,44.55730337,43.8741573,43.55505618,44.36853933,44.16179775,45.22247191,44.16305618
,44.62666667,46,46.80444444,46.22666667,41.48,45.41777778,45.44444444,47.30666667,45.32,45.47111111,46.41333333,44.33777778,45.44888889,44.37333333,45.94666667,44.71111111,44.31111111,45.55555556,45.67555556,44.65777778,45.16888889,46.49777778,44.96888889,45.74222222,46.36,46.15111111,43.37333333,44.08,46.29777778,46.52,44.98666667,45.84,44.30222222,46.43111111,45.73333333,45.79111111,45.82666667,45.77777778,44.05333333,45.64444444,46.66666667,45.92888889,45.76,46.02666667,46.00888889,45.30666667,45.06222222,45.88,45.67111111,46.78666667,45.48346667
