"BehaviorSpace results (NetLogo 6.3.0)"
"Version-3.nlogo"
"experiment-5"
"04/12/2023 11:15:45:905 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-10","10","-10","10"
"[run number]","1","1","2","2","3","3","4","4","5","5"
"Rate-of-connection","0.1",,"0.2",,"0.3",,"0.4",,"0.5",
"add-people","5",,"5",,"5",,"5",,"5",
"Rate-of-interTeam-connection","0.1",,"0.1",,"0.1",,"0.1",,"0.1",
"num-teams","10",,"10",,"10",,"10",,"10",
"num-people","10",,"10",,"10",,"10",,"10",
"[reporter]","Degree-of-Connection","Degree-of-Clustering","Degree-of-Connection","Degree-of-Clustering","Degree-of-Connection","Degree-of-Clustering","Degree-of-Connection","Degree-of-Clustering","Degree-of-Connection","Degree-of-Clustering"
"[final]","136.24235294117648","24.387622702804805","142.70117647058822","23.89587976715112","137.88941176470587","24.475084303873352","142.82588235294116","24.364374246569717","143.6164705882353","20.154646649531532"
"[min]","0.9","0.10595238095238095","0.9","0.10238385952671668","0.9","0.11125","0.9","0.10595238095238095","0.9","0.11125"
"[max]","136.24235294117648","26.21187401888686","142.70117647058822","25.64069157215224","137.88941176470587","27.075608701846594","143.42958579881656","24.565509108455338","143.6164705882353","24.632220139444236"
"[mean]","61.626190804105484","19.032118894760625","66.39344848931297","18.506680054492108","66.81016510795203","18.350323883647462","69.2685806986853","17.69447738843819","71.13485480494754","17.343396147592127"
"[steps]","150","150","150","150","150","150","150","150","150","150"

"[all run data]","Degree-of-Connection","Degree-of-Clustering","Degree-of-Connection","Degree-of-Clustering","Degree-of-Connection","Degree-of-Clustering","Degree-of-Connection","Degree-of-Clustering","Degree-of-Connection","Degree-of-Clustering"
,"0.9","0.11125","0.9","0.11125","0.9","0.11125","0.9","0.11125","0.9","0.11125"
,"0.9714285714285714","0.10595238095238095","0.9904761904761905","0.10238385952671668","1.0095238095238095","0.12785714285714286","1.0285714285714285","0.10595238095238095","1.0476190476190477","0.16000000000000003"
,"1.0545454545454545","0.11280303030303031","1.0909090909090908","0.1033746808746809","1.1272727272727272","0.11292929292929293","1.1636363636363636","0.11194444444444446","1.2","0.1605394857667585"
,"1.1304347826086956","0.11969634230503796","1.2173913043478262","0.20029224398789613","1.2521739130434784","0.15884622623753059","1.3043478260869565","0.21862318840579714","1.4260869565217391","0.5075889328063241"
,"1.2166666666666666","0.19317460317460317","1.3333333333333333","0.36502385142091026","1.4333333333333333","0.30648208273208266","1.45","0.3153451178451178","1.6","0.624399951899952"
,"1.312","0.25005714285714287","1.472","0.31213383413971646","1.632","0.33698903318903317","1.648","0.31880057720057714","1.872","0.5329783105783106"
,"1.4307692307692308","0.4913994338994338","1.6","0.8789650300679712","1.8307692307692307","0.3544943944943945","1.9230769230769231","0.5875753946907795","2.076923076923077","0.9559034128264898"
,"1.5407407407407407","0.3271479343701566","1.7333333333333334","0.7713025681653134","2","0.5896750574528351","2.1037037037037036","0.9604899113232446","2.2814814814814817","1.0585677285677282"
,"1.6571428571428573","0.35825371057513916","1.8714285714285714","0.8869555776856197","2.257142857142857","0.9210144512350397","2.4","1.431241717549491","2.557142857142857","1.0255716505716503"
,"1.793103448275862","1.0636345455310974","2.0413793103448277","1.0621060436070577","2.4551724137931035","1.159722613128186","2.703448275862069","2.0221946550337124","2.8689655172413793","1.9629149293940584"
,"1.9333333333333333","0.9539636085162401","2.2666666666666666","1.8064604317251376","2.7066666666666666","1.9861945754910157","3.026666666666667","2.8804189866177703","3.1733333333333333","2.736256708204077"
,"2.07741935483871","0.8476778654282899","2.464516129032258","2.4703941193741947","2.9548387096774196","1.7842277907151551","3.2903225806451615","3.810768926141727","3.52258064516129","3.211252256905323"
,"2.2625","1.394612545875607","2.7125","2.7633736694949933","3.2625","3.214109472680454","3.65","4.299947930244317","3.825","4.566133984934763"
,"2.4363636363636365","1.5181106926139292","2.9212121212121214","2.8417401722412783","3.5636363636363635","3.889909896501329","3.9515151515151516","4.339567282955233","4.157575757575757","4.124895803059859"
,"2.623529411764706","2.087653321056647","3.2","3.0142999607942103","3.9176470588235293","4.500951171714129","4.270588235294118","4.4196059353151504","4.635294117647059","5.077013977957758"
,"2.8457142857142856","2.9210505433721496","3.5085714285714285","4.139812907794161","4.228571428571429","4.851686013099209","4.6971428571428575","5.393983015800375","5.017142857142857","6.700065968157964"
,"3.088888888888889","3.391620338666459","3.8333333333333335","4.751122195087394","4.622222222222222","6.452568251245539","5.0777777777777775","6.253245978967976","5.533333333333333","8.761770281539999"
,"3.362162162162162","3.8194826908998145","4.194594594594594","6.831370251492571","4.9837837837837835","7.391541351927757","5.535135135135135","7.2980080026750995","6.043243243243243","8.80866337799105"
,"3.6210526315789475","4.283636964063552","4.578947368421052","6.580134576984239","5.442105263157894","7.006203021804444","6.021052631578947","8.456791810683383","6.536842105263158","8.842626846699988"
,"3.917948717948718","4.292660098082911","5.015384615384615","7.225994820621613","5.866666666666666","9.64810626335886","6.543589743589743","8.889311223893559","7.066666666666666","9.802523775318488"
,"4.25","4.948892382047619","5.41","6.442729464318612","6.35","8.419899091894472","7.11","8.962042006021848","7.78","11.293620035397884"
,"4.575609756097561","6.358307134353191","5.853658536585366","8.211955859718646","6.917073170731707","10.933805632892692","7.717073170731707","10.827343686325912","8.517073170731708","12.203242693296453"
,"4.9523809523809526","7.408690394686342","6.333333333333333","9.224809743734092","7.485714285714286","9.53672295903409","8.41904761904762","12.463962449879297","9.257142857142858","13.808781152945468"
