"BehaviorSpace results (NetLogo 6.3.0)"
"Version-1.nlogo"
"experiment-2"
"03/27/2023 18:16:42:613 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-13","13","-13","13"
"[run number]","1","2","3","4","5","6","7","8","9","10","11"
"Rate-of-connection","0","0.1","0.2","0.3","0.4","0.5","0.6","0.7","0.8","0.9","1"
"add-people","2","2","2","2","2","2","2","2","2","2","2"
"num-teams","5","5","5","5","5","5","5","5","5","5","5"
"num-people","10","10","10","10","10","10","10","10","10","10","10"
"[reporter]","2 * (count links) / (count turtles)","2 * (count links) / (count turtles)","2 * (count links) / (count turtles)","2 * (count links) / (count turtles)","2 * (count links) / (count turtles)","2 * (count links) / (count turtles)","2 * (count links) / (count turtles)","2 * (count links) / (count turtles)","2 * (count links) / (count turtles)","2 * (count links) / (count turtles)","2 * (count links) / (count turtles)"
"[final]","0.044444444444444446","5.315555555555555","11.026666666666667","14.337777777777777","20.915555555555557","26.27111111111111","26.115555555555556","30.622222222222224","36.41777777777778","30.54222222222222","31.102222222222224"
"[min]","0.044444444444444446","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4"
"[max]","0.4","5.315555555555555","11.026666666666667","14.337777777777777","20.915555555555557","26.27111111111111","26.115555555555556","30.622222222222224","36.433035714285715","30.5625","31.102222222222224"
"[mean]","0.11042678932773069","2.9812100984643286","6.099969979322855","7.64465229124735","10.589772443193532","13.504356548681177","13.912918429142815","15.99998100683817","19.23954973544769","16.60804607018313","16.890774287972416"
"[steps]","200","200","200","200","200","200","200","200","200","200","200"

"[all run data]","2 * (count links) / (count turtles)","2 * (count links) / (count turtles)","2 * (count links) / (count turtles)","2 * (count links) / (count turtles)","2 * (count links) / (count turtles)","2 * (count links) / (count turtles)","2 * (count links) / (count turtles)","2 * (count links) / (count turtles)","2 * (count links) / (count turtles)","2 * (count links) / (count turtles)","2 * (count links) / (count turtles)"
,"0.07874015748031496","3.0866141732283463","6.377952755905512","7.74015748031496","10.779527559055119","13.850393700787402","14.330708661417322","16.496062992125985","20.251968503937007","16.708661417322833","17.811023622047244"
,"0.078125","3.125","6.3671875","7.8125","10.828125","14.0625","14.4921875","16.8515625","20.265625","16.8984375","17.7890625"
,"0.07751937984496124","3.1550387596899223","6.449612403100775","7.883720930232558","11.023255813953488","14.077519379844961","14.651162790697674","16.829457364341085","20.705426356589147","17.232558139534884","17.899224806201552"
,"0.07692307692307693","3.1615384615384614","6.530769230769231","7.969230769230769","11.107692307692307","14.292307692307693","14.807692307692308","16.93076923076923","20.776923076923076","17.384615384615383","17.861538461538462"
,"0.07633587786259542","3.16793893129771","6.6106870229007635","8.045801526717558","11.15267175572519","14.221374045801527","14.786259541984732","17.27480916030534","20.900763358778626","17.450381679389313","17.82442748091603"
,"0.07575757575757576","3.196969696969697","6.643939393939394","8.090909090909092","11.212121212121213","14.416666666666666","14.727272727272727","17.62121212121212","21.068181818181817","17.71212121212121","18.12121212121212"
,"0.07518796992481203","3.225563909774436","6.676691729323308","8.1203007518797","11.24812030075188","14.609022556390977","14.887218045112782","17.736842105263158","21.13533834586466","18","18.43609022556391"
,"0.07462686567164178","3.246268656716418","6.7164179104477615","8.208955223880597","11.432835820895523","14.835820895522389","14.880597014925373","17.686567164179106","21.574626865671643","17.91044776119403","18.62686567164179"
,"0.07407407407407407","3.251851851851852","6.703703703703703","8.303703703703704","11.496296296296297","14.851851851851851","15.022222222222222","17.614814814814814","21.68888888888889","17.88888888888889","18.503703703703703"
,"0.07352941176470588","3.2794117647058822","6.786764705882353","8.375","11.683823529411764","15.044117647058824","15.066176470588236","17.654411764705884","22.154411764705884","18.051470588235293","18.58823529411765"
,"0.072992700729927","3.3065693430656933","6.854014598540146","8.401459854014599","11.744525547445255","15.058394160583942","15.10948905109489","17.83211678832117","22.124087591240876","18.18978102189781","18.635036496350367"
,"0.07246376811594203","3.3405797101449277","6.934782608695652","8.471014492753623","11.789855072463768","15.27536231884058","15.152173913043478","17.942028985507246","22.557971014492754","18.3768115942029","18.67391304347826"
,"0.07194244604316546","3.366906474820144","7","8.568345323741006","11.985611510791367","15.467625899280575","15.302158273381295","18.309352517985612","22.68345323741007","18.46043165467626","18.92086330935252"
,"0.07142857142857142","3.392857142857143","7.071428571428571","8.664285714285715","12.028571428571428","15.685714285714285","15.45","18.4","22.557142857142857","18.62142857142857","19.264285714285716"
,"0.07092198581560284","3.425531914893617","7.1063829787234045","8.659574468085106","12.063829787234043","15.695035460992909","15.581560283687944","18.48936170212766","22.652482269503547","18.78723404255319","19.48936170212766"
,"0.07042253521126761","3.4295774647887325","7.190140845070423","8.725352112676056","12.26056338028169","15.887323943661972","15.767605633802816","18.577464788732396","22.711267605633804","19.007042253521128","19.732394366197184"
,"0.06993006993006994","3.4545454545454546","7.181818181818182","8.762237762237762","12.307692307692308","16.083916083916083","15.923076923076923","18.755244755244757","22.888111888111887","19.272727272727273","19.965034965034967"
,"0.06944444444444445","3.4791666666666665","7.173611111111111","8.79861111111111","12.36111111111111","16.104166666666668","15.993055555555555","18.79861111111111","22.88888888888889","19.20138888888889","20.0625"
,"0.06896551724137931","3.503448275862069","7.206896551724138","8.83448275862069","12.413793103448276","16.29655172413793","15.910344827586206","18.979310344827585","22.779310344827586","19.26896551724138","20.413793103448278"
,"0.0684931506849315","3.5273972602739727","7.239726027397261","8.904109589041095","12.465753424657533","16.506849315068493","16.13013698630137","19.34931506849315","22.69178082191781","19.472602739726028","20.328767123287673"
,"0.06802721088435375","3.5510204081632653","7.272108843537415","9","12.517006802721088","16.408163265306122","16.360544217687075","19.428571428571427","22.74829931972789","19.578231292517007","20.258503401360546"
,"0.06756756756756757","3.574324324324324","7.358108108108108","9.067567567567568","12.716216216216216","16.425675675675677","16.405405405405407","19.493243243243242","22.722972972972972","19.594594594594593","20.47972972972973"
,"0.06711409395973154","3.577181208053691","7.429530201342282","9.134228187919463","12.765100671140939","16.57046979865772","16.57046979865772","19.503355704697988","22.77181208053691","19.85234899328859","20.7248322147651"
,"0.06666666666666667","3.6066666666666665","7.5","9.206666666666667","12.813333333333333","16.52","16.793333333333333","19.566666666666666","23.26","19.833333333333332","20.913333333333334"
,"0.06622516556291391","3.6357615894039736","7.569536423841059","9.298013245033113","12.860927152317881","16.735099337748345","16.973509933774835","19.933774834437084","23.735099337748345","19.827814569536425","21.13907284768212"
,"0.06578947368421052","3.638157894736842","7.651315789473684","9.368421052631579","12.894736842105264","16.95394736842105","17.151315789473685","19.82894736842105","23.875","20.00657894736842","21.5"
,"0.06535947712418301","3.6601307189542482","7.686274509803922","9.457516339869281","13.098039215686274","16.934640522875817","17.366013071895424","20.202614379084967","24.333333333333332","20.26143790849673","21.758169934640524"
,"0.06493506493506493","3.6818181818181817","7.753246753246753","9.493506493506494","13.12987012987013","16.941558441558442","17.538961038961038","20.162337662337663","24.383116883116884","20.383116883116884","22.123376623376622"
,"0.06451612903225806","3.7096774193548385","7.819354838709677","9.574193548387097","13.174193548387096","17.135483870967743","17.54193548387097","20.225806451612904","24.593548387096774","20.63225806451613","22.4"
,"0.0641025641025641","3.717948717948718","7.8076923076923075","9.66025641025641","13.224358974358974","17.147435897435898","17.602564102564102","20.58974358974359","25.064102564102566","20.826923076923077","22.442307692307693"
,"0.06369426751592357","3.751592356687898","7.872611464968153","9.694267515923567","13.273885350318471","17.159235668789808","17.611464968152866","20.471337579617835","25.254777070063696","20.993630573248407","22.477707006369428"
,"0.06329113924050633","3.7721518987341773","7.949367088607595","9.784810126582279","13.316455696202532","17.38607594936709","17.79113924050633","20.841772151898734","25.09493670886076","21.069620253164558","22.740506329113924"
,"0.06289308176100629","3.792452830188679","8.018867924528301","9.874213836477987","13.358490566037736","17.572327044025158","17.87421383647799","20.82389937106918","25.566037735849058","21.257861635220127","22.635220125786162"
,"0.0625","3.79375","8.05625","9.9375","13.4","17.8","18.08125","21.1875","25.98125","21.54375","22.6875"
,"0.062111801242236024","3.8260869565217392","8.136645962732919","10.024844720496894","13.434782608695652","17.981366459627328","18.149068322981368","21.273291925465838","26.043478260869566","21.732919254658384","22.664596273291924"
,"0.06172839506172839","3.845679012345679","8.203703703703704","10.11111111111111","13.641975308641975","18.160493827160494","18.358024691358025","21.47530864197531","26.506172839506174","21.753086419753085","22.561728395061728"
,"0.06134969325153374","3.871165644171779","8.190184049079754","10.190184049079754","13.693251533742332","18.34355828220859","18.282208588957054","21.552147239263803","26.914110429447852","21.938650306748468","22.478527607361965"
,"0.06097560975609756","3.8963414634146343","8.225609756097562","10.274390243902438","13.902439024390244","18.359756097560975","18.45731707317073","21.75609756097561","27.085365853658537","22.03048780487805","22.658536585365855"
,"0.06060606060606061","3.903030303030303","8.218181818181819","10.357575757575757","14.10909090909091","18.587878787878786","18.63030303030303","22.12121212121212","27.224242424242423","22.29090909090909","22.618181818181817"
,"0.060240963855421686","3.933734939759036","8.210843373493976","10.41566265060241","14.156626506024097","18.59036144578313","18.795180722891565","22.487951807228917","27.379518072289155","22.46987951807229","22.981927710843372"
,"0.059880239520958084","3.964071856287425","8.203592814371257","10.479041916167665","14.359281437125748","18.820359281437124","18.97005988023952","22.526946107784433","27.41317365269461","22.562874251497007","23.191616766467067"
,"0.05952380952380952","3.994047619047619","8.285714285714286","10.571428571428571","14.416666666666666","19.047619047619047","19.142857142857142","22.589285714285715","27.863095238095237","22.851190476190474","23.357142857142858"
,"0.05917159763313609","4.017751479289941","8.355029585798816","10.603550295857989","14.449704142011834","19.272189349112427","19.307692307692307","22.964497041420117","28.13609467455621","23.047337278106507","23.414201183431953"
,"0.058823529411764705","4.052941176470588","8.435294117647059","10.635294117647058","14.5","19.5","19.523529411764706","22.858823529411765","28.041176470588237","22.91176470588235","23.63529411764706"
,"0.05847953216374269","4.081871345029239","8.514619883040936","10.725146198830409","14.555555555555555","19.730994152046783","19.596491228070175","23.24561403508772","27.95906432748538","23.19298245614035","23.497076023391813"
,"0.05813953488372093","4.1104651162790695","8.5","10.790697674418604","14.755813953488373","19.959302325581394","19.61046511627907","23.436046511627907","27.8546511627907","23.441860465116278","23.430232558139537"
,"0.057803468208092484","4.144508670520231","8.578034682080926","10.861271676300579","14.878612716763005","19.953757225433527","19.76878612716763","23.6242774566474","28.283236994219653","23.63005780346821","23.421965317919074"
,"0.05747126436781609","4.149425287356322","8.655172413793103","10.925287356321839","15.086206896551724","20.17816091954023","19.93103448275862","23.591954022988507","28.436781609195403","23.78735632183908","23.56896551724138"
,"0.05714285714285714","4.154285714285714","8.691428571428572","11.017142857142858","15.291428571428572","20.314285714285713","19.874285714285715","23.697142857142858","28.485714285714284","23.97714285714286","23.714285714285715"
,"0.056818181818181816","4.159090909090909","8.767045454545455","11.107954545454545","15.318181818181818","20.539772727272727","19.926136363636363","23.676136363636363","28.34659090909091","24.130681818181817","24.073863636363637"
,"0.05649717514124294","4.186440677966102","8.751412429378531","11.146892655367232","15.519774011299434","20.54237288135593","20.084745762711865","23.875706214689266","28.52542372881356","24.2090395480226","24.282485875706215"
,"0.056179775280898875","4.219101123595506","8.825842696629213","11.219101123595506","15.544943820224718","20.769662921348313","20.252808988764045","24.084269662921347","28.926966292134832","24.370786516853933","24.528089887640448"
,"0.055865921787709494","4.251396648044692","8.899441340782124","11.312849162011172","15.569832402234637","20.782122905027933","20.41899441340782","24.01675977653631","29.385474860335197","24.52513966480447","24.424581005586592"
,"0.05555555555555555","4.283333333333333","8.972222222222221","11.35","15.772222222222222","20.77777777777778","20.633333333333333","24.105555555555554","29.83888888888889","24.627777777777776","24.47222222222222"
,"0.055248618784530384","4.303867403314917","9.044198895027625","11.425414364640885","15.812154696132596","21.005524861878452","20.70718232044199","24.475138121546962","29.7292817679558","24.91160220994475","24.386740331491712"
,"0.054945054945054944","4.335164835164835","9.115384615384615","11.489010989010989","15.862637362637363","21.186813186813186","20.923076923076923","24.653846153846153","29.96153846153846","24.824175824175825","24.5989010989011"
,"0.0546448087431694","4.33879781420765","9.185792349726777","11.584699453551913","15.907103825136613","21.40983606557377","20.901639344262296","24.863387978142075","29.989071038251367","25.098360655737704","24.852459016393443"
,"0.05434782608695652","4.369565217391305","9.222826086956522","11.646739130434783","16.10326086956522","21.41304347826087","21.059782608695652","24.929347826086957","30.184782608695652","25.25","25.108695652173914"
,"0.05405405405405406","4.389189189189189","9.216216216216216","11.740540540540541","16.15135135135135","21.589189189189188","21.027027027027028","25.016216216216215","30.124324324324323","25.410810810810812","25.47027027027027"
,"0.053763440860215055","4.419354838709677","9.290322580645162","11.801075268817204","16.204301075268816","21.811827956989248","21.043010752688172","24.983870967741936","30.516129032258064","25.413978494623656","25.741935483870968"
,"0.053475935828877004","4.438502673796791","9.358288770053475","11.834224598930481","16.39572192513369","21.989304812834224","21.11764705882353","24.914438502673796","30.887700534759357","25.454545454545453","25.700534759358288"
,"0.05319148936170213","4.468085106382978","9.393617021276595","11.925531914893616","16.590425531914892","22.164893617021278","21.19148936170213","25.170212765957448","31.00531914893617","25.617021276595743","25.75"
,"0.05291005291005291","4.497354497354498","9.39153439153439","12.015873015873016","16.78306878306878","22.174603174603174","21.354497354497354","25.544973544973544","30.862433862433864","25.82010582010582","25.80952380952381"
,"0.05263157894736842","4.5","9.463157894736842","12.110526315789473","16.821052631578947","22.389473684210525","21.36842105263158","25.6","31.268421052631577","25.83684210526316","25.821052631578947"
,"0.05235602094240838","4.50261780104712","9.497382198952879","12.204188481675393","17.01047120418848","22.602094240837697","21.51832460732984","25.623036649214658","31.717277486910994","26.020942408376964","26.089005235602095"
,"0.052083333333333336","4.536458333333333","9.567708333333334","12.291666666666666","17.203125","22.619791666666668","21.46875","25.708333333333332","31.703125","26.125","26.395833333333332"
,"0.05181347150259067","4.569948186528498","9.55440414507772","12.38341968911917","17.39378238341969","22.637305699481864","21.632124352331605","25.792746113989637","31.797927461139896","26.367875647668395","26.352331606217618"
,"0.05154639175257732","4.577319587628866","9.623711340206185","12.469072164948454","17.582474226804123","22.81958762886598","21.783505154639176","25.757731958762886","31.86082474226804","26.5979381443299","26.582474226804123"
,"0.05128205128205128","4.61025641025641","9.661538461538461","12.523076923076923","17.76923076923077","22.984615384615385","21.94871794871795","26.123076923076923","32.06153846153846","26.73846153846154","26.75897435897436"
,"0.05102040816326531","4.642857142857143","9.729591836734693","12.581632653061224","17.79591836734694","23.005102040816325","22.112244897959183","26.341836734693878","32.17857142857143","26.821428571428573","26.76530612244898"
,"0.050761421319796954","4.66497461928934","9.796954314720812","12.639593908629442","17.84263959390863","23.00507614213198","22.274111675126903","26.233502538071065","32.28426395939086","26.923857868020306","26.781725888324875"
,"0.050505050505050504","4.696969696969697","9.863636363636363","12.696969696969697","17.873737373737374","22.949494949494948","22.424242424242426","26.31313131313131","32.27272727272727","27.161616161616163","26.747474747474747"
,"0.05025125628140704","4.728643216080402","9.899497487437186","12.728643216080402","18.060301507537687","23.155778894472363","22.65829145728643","26.35678391959799","32.402010050251256","27.301507537688444","26.678391959798994"
,"0.05","4.76","9.89","12.785","18.25","23.105","22.805","26.445","32.53","27.57","26.86"
,"0.04975124378109453","4.791044776119403","9.925373134328359","12.840796019900498","18.29850746268657","23.29850746268657","22.970149253731343","26.65671641791045","32.96517412935324","27.671641791044777","27.034825870646767"
,"0.04950495049504951","4.811881188118812","9.915841584158416","12.925742574257425","18.346534653465348","23.475247524752476","23.202970297029704","26.717821782178216","33.40594059405941","27.683168316831683","27.282178217821784"
,"0.04926108374384237","4.832512315270936","9.985221674876847","12.980295566502463","18.38423645320197","23.65024630541872","23.25615763546798","26.93103448275862","33.46305418719212","27.945812807881772","27.1871921182266"
,"0.049019607843137254","4.833333333333333","10.02450980392157","13.07843137254902","18.573529411764707","23.78921568627451","23.485294117647058","27.30392156862745","33.32843137254902","27.892156862745097","27.45098039215686"
,"0.04878048780487805","4.8341463414634145","10.014634146341463","13.107317073170732","18.765853658536585","23.960975609756098","23.5609756097561","27.307317073170733","33.38048780487805","27.82439024390244","27.692682926829267"
,"0.04854368932038835","4.868932038834951","10.08252427184466","13.20873786407767","18.810679611650485","23.966019417475728","23.553398058252426","27.679611650485437","33.728155339805824","28.00485436893204","27.985436893203882"
,"0.04830917874396135","4.903381642512077","10.14975845410628","13.241545893719806","18.85990338164251","24.169082125603865","23.55072463768116","28.04830917874396","33.60386473429951","28.265700483091788","28.270531400966185"
,"0.04807692307692308","4.908653846153846","10.139423076923077","13.326923076923077","18.89903846153846","24.370192307692307","23.721153846153847","28.091346153846153","33.5","28.423076923076923","28.4375"
,"0.04784688995215311","4.942583732057416","10.177033492822966","13.425837320574162","18.942583732057415","24.406698564593302","23.88995215311005","28.172248803827753","33.71291866028708","28.454545454545453","28.5311004784689"
,"0.047619047619047616","4.947619047619048","10.214285714285714","13.480952380952381","18.985714285714284","24.580952380952382","24.114285714285714","28.37142857142857","33.695238095238096","28.428571428571427","28.61904761904762"
,"0.04739336492890995","4.981042654028436","10.289099526066352","13.497630331753555","19.180094786729857","24.56872037914692","24.04739336492891","28.450236966824644","33.535545023696685","28.43127962085308","28.848341232227487"
,"0.04716981132075472","4.981132075471698","10.29245283018868","13.514150943396226","19.37264150943396","24.7688679245283","24.17924528301887","28.82075471698113","33.448113207547166","28.4811320754717","29.0188679245283"
,"0.046948356807511735","5.004694835680751","10.328638497652582","13.572769953051644","19.56338028169014","24.943661971830984","24.347417840375588","28.906103286384976","33.54929577464789","28.72300469483568","29.281690140845072"
,"0.04672897196261682","5.0327102803738315","10.36448598130841","13.593457943925234","19.752336448598133","24.94392523364486","24.570093457943926","28.897196261682243","33.55140186915888","28.934579439252335","29.462616822429908"
,"0.046511627906976744","5.065116279069767","10.432558139534883","13.693023255813953","19.809302325581395","24.976744186046513","24.74418604651163","28.98139534883721","33.78604651162791","29.074418604651164","29.632558139534883"
,"0.046296296296296294","5.097222222222222","10.5","13.791666666666666","19.85185185185185","24.97685185185185","24.921296296296298","29.199074074074073","34.1712962962963","29.27314814814815","29.88888888888889"
,"0.04608294930875576","5.119815668202765","10.534562211981568","13.889400921658986","20.036866359447004","25.179723502304146","24.94009216589862","29.571428571428573","34.525345622119815","29.580645161290324","29.903225806451612"
,"0.045871559633027525","5.151376146788991","10.600917431192661","13.917431192660551","20.220183486238533","25.38532110091743","25.11467889908257","29.44495412844037","34.92660550458716","29.825688073394495","30.13302752293578"
,"0.045662100456621","5.155251141552512","10.639269406392694","14.004566210045661","20.26027397260274","25.59360730593607","25.06392694063927","29.442922374429223","35.278538812785385","30.027397260273972","30.141552511415526"
,"0.045454545454545456","5.1909090909090905","10.704545454545455","14.1","20.28181818181818","25.59090909090909","25.20909090909091","29.813636363636363","35.513636363636365","30.09090909090909","30.327272727272728"
,"0.04524886877828054","5.217194570135747","10.7420814479638","14.126696832579185","20.46153846153846","25.764705882352942","25.443438914027148","29.873303167420815","35.497737556561084","30.16289592760181","30.53846153846154"
,"0.04504504504504504","5.252252252252252","10.815315315315315","14.22072072072072","20.50900900900901","25.93243243243243","25.554054054054053","30.243243243243242","35.92342342342342","30.34234234234234","30.626126126126128"
,"0.04484304932735426","5.255605381165919","10.887892376681615","14.246636771300448","20.55156950672646","25.94170403587444","25.789237668161434","30.327354260089685","36.06726457399103","30.47982062780269","30.865470852017935"
,"0.044642857142857144","5.28125","10.955357142857142","14.276785714285714","20.732142857142858","26.151785714285715","25.875","30.40625","36.433035714285715","30.5625","31.013392857142858"
,"0.044444444444444446","5.315555555555555","11.026666666666667","14.337777777777777","20.915555555555557","26.27111111111111","26.115555555555556","30.622222222222224","36.41777777777778","30.54222222222222","31.102222222222224"
