who,color,heading,xcor,ycor,shape,label,label-color,breed,hidden?,size,pen-size,pen-mode,team-number,manager?,visited?
365,117,56,6.779037573,9.059192903,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",9,0,TRUE
366,117,56,6.779037573,9.059192903,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",9,0,TRUE
367,117,56,6.779037573,9.059192903,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",9,0,TRUE
368,117,56,6.779037573,9.059192903,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",9,0,TRUE
369,117,56,6.779037573,9.059192903,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",9,0,TRUE
370,19,188,-2.828346202,5.669463863,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",5,0,TRUE
371,19,188,-2.828346202,5.669463863,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",5,0,TRUE
372,19,188,-2.828346202,5.669463863,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",5,0,TRUE
373,19,188,-2.828346202,5.669463863,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",5,0,TRUE
374,19,188,-2.828346202,5.669463863,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",5,0,TRUE
375,63,356,-4.319756474,4.39756405,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",4,0,TRUE
376,63,356,-4.319756474,4.39756405,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",4,0,TRUE
377,63,356,-4.319756474,4.39756405,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",4,0,TRUE
378,63,356,-4.319756474,4.39756405,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",4,0,TRUE
379,63,356,-4.319756474,4.39756405,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",4,0,TRUE
380,87,20,7.65,-4.25,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",8,0,TRUE
381,87,20,7.65,-4.25,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",8,0,TRUE
382,87,20,7.65,-4.25,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",8,0,TRUE
383,87,20,7.65,-4.25,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",8,0,TRUE
384,87,20,7.65,-4.25,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",8,0,TRUE
385,19,188,-2.828346202,5.669463863,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",5,0,TRUE
386,19,188,-2.828346202,5.669463863,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",5,0,TRUE
387,19,188,-2.828346202,5.669463863,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",5,0,TRUE
388,19,188,-2.828346202,5.669463863,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",5,0,TRUE
389,19,188,-2.828346202,5.669463863,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",5,0,TRUE
390,19,174,-2.55,7.65,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",5,1,TRUE
391,19,174,-2.55,7.65,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",5,1,TRUE
392,19,174,-2.55,7.65,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",5,1,TRUE
393,19,174,-2.55,7.65,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",5,1,TRUE
394,19,174,-2.55,7.65,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",5,1,TRUE
395,118,270,-1,8.5,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",2,1,TRUE
396,118,270,-1,8.5,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",2,1,TRUE
397,118,270,-1,8.5,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",2,1,TRUE
398,118,270,-1,8.5,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",2,1,TRUE
399,118,270,-1,8.5,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",2,1,TRUE
400,26,197,0.557628295,-0.106304756,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",1,0,TRUE
401,26,197,0.557628295,-0.106304756,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",1,0,TRUE
402,26,197,0.557628295,-0.106304756,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",1,0,TRUE
403,26,197,0.557628295,-0.106304756,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",1,0,TRUE
404,26,197,0.557628295,-0.106304756,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",1,0,TRUE
405,18,165,5.358819045,0.734074174,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",0,0,TRUE
406,18,165,5.358819045,0.734074174,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",0,0,TRUE
407,18,165,5.358819045,0.734074174,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",0,0,TRUE
408,18,165,5.358819045,0.734074174,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",0,0,TRUE
409,18,165,5.358819045,0.734074174,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",0,0,TRUE
410,26,129,1.627145961,0.220679609,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",1,1,TRUE
411,26,129,1.627145961,0.220679609,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",1,1,TRUE
412,26,129,1.627145961,0.220679609,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",1,1,TRUE
413,26,129,1.627145961,0.220679609,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",1,1,TRUE
414,26,129,1.627145961,0.220679609,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",1,1,TRUE
415,134,277,-6.942546152,3.521869343,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",7,0,TRUE
416,134,277,-6.942546152,3.521869343,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",7,0,TRUE
417,134,277,-6.942546152,3.521869343,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",7,0,TRUE
418,134,277,-6.942546152,3.521869343,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",7,0,TRUE
419,134,277,-6.942546152,3.521869343,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",7,0,TRUE
420,26,147,0.85,0.85,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",1,0,TRUE
421,26,147,0.85,0.85,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",1,0,TRUE
422,26,147,0.85,0.85,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",1,0,TRUE
423,26,147,0.85,0.85,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",1,0,TRUE
424,26,147,0.85,0.85,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",1,0,TRUE
425,63,356,-4.319756474,4.39756405,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",4,0,TRUE
426,63,356,-4.319756474,4.39756405,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",4,0,TRUE
427,63,356,-4.319756474,4.39756405,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",4,0,TRUE
428,63,356,-4.319756474,4.39756405,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",4,0,TRUE
429,63,356,-4.319756474,4.39756405,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",4,0,TRUE
430,117,57,6.788670568,9.044639035,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",9,0,TRUE
431,117,57,6.788670568,9.044639035,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",9,0,TRUE
432,117,57,6.788670568,9.044639035,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",9,0,TRUE
433,117,57,6.788670568,9.044639035,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",9,0,TRUE
434,117,57,6.788670568,9.044639035,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",9,0,TRUE
435,26,308,0.85,0.85,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",1,0,TRUE
436,26,308,0.85,0.85,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",1,0,TRUE
437,26,308,0.85,0.85,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",1,0,TRUE
438,26,308,0.85,0.85,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",1,0,TRUE
439,26,308,0.85,0.85,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",1,0,TRUE
440,26,129,1.627145961,0.220679609,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",1,1,TRUE
441,26,129,1.627145961,0.220679609,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",1,1,TRUE
442,26,129,1.627145961,0.220679609,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",1,1,TRUE
443,26,129,1.627145961,0.220679609,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",1,1,TRUE
444,26,129,1.627145961,0.220679609,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",1,1,TRUE
445,19,188,-2.828346202,5.669463863,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",5,0,TRUE
446,19,188,-2.828346202,5.669463863,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",5,0,TRUE
447,19,188,-2.828346202,5.669463863,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",5,0,TRUE
448,19,188,-2.828346202,5.669463863,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",5,0,TRUE
449,19,188,-2.828346202,5.669463863,"""person""","""""",9.9,{all-turtles},FALSE,1.5,1,"""up""",5,0,TRUE
