[reporter],Degree-of-Connection,Degree-of-Connection,Degree-of-Connection,Degree-of-Connection,Degree-of-Connection,Degree-of-Connection,Degree-of-Connection,Degree-of-Connection,Degree-of-Connection,Degree-of-Connection,Degree-of-Connection,Degree-of-Connection,Degree-of-Connection,Degree-of-Connection,Degree-of-Connection,Degree-of-Connection,Degree-of-Connection,Degree-of-Connection,Degree-of-Connection,Degree-of-Connection,Degree-of-Connection,Degree-of-Connection,Degree-of-Connection,Degree-of-Connection,Degree-of-Connection,Degree-of-Connection,Degree-of-Connection,Degree-of-Connection,Degree-of-Connection,Degree-of-Connection,Degree-of-Connection,Degree-of-Connection,Degree-of-Connection,Degree-of-Connection,Degree-of-Connection,Degree-of-Connection,Degree-of-Connection,Degree-of-Connection,Degree-of-Connection,Degree-of-Connection,Degree-of-Connection,Degree-of-Connection,Degree-of-Connection,Degree-of-Connection,Degree-of-Connection,Degree-of-Connection,Degree-of-Connection,Degree-of-Connection,Degree-of-Connection,Degree-of-Connection,
,17.58873239,16.63098592,15.92112676,17.01971831,15.69014085,16.69859155,16.53521127,16.21971831,16.62535211,16.12957746,16.27605634,16.91267606,15.94366197,17.96619718,16.28732394,16.57464789,16.31549296,16.15211268,16.21971831,17.0084507,16.5971831,16.53521127,16.91830986,16.58028169,16.36056338,16.72112676,16.33239437,15.94366197,16.68169014,15.77464789,16.65915493,17.10422535,16.85070423,17.57746479,16.72112676,16.10140845,15.75774648,16.46197183,17.1943662,16.38873239,16.56338028,17.34084507,17.5943662,16.56338028,16.76619718,16.62535211,16.4,17.33521127,16.25352113,16.38309859,16.59605634
,19.14444444,18.13888889,17.37222222,18.52777778,17.09444444,18.21111111,17.97777778,17.70555556,18.08333333,16.75,17.77777778,18.49444444,17.39444444,19.57777778,17.77777778,18.06666667,17.76111111,17.61111111,17.69444444,18.55,18.10555556,18.01111111,18.42777778,18.08333333,17.86111111,18.26111111,17.81666667,17.35555556,18.22222222,17.18888889,18.23333333,18.65555556,18.38888889,19.17777778,18.22777778,17.52777778,17.18333333,17.98333333,18.75,17.88888889,18.04444444,18.88333333,19.17222222,18.05555556,18.26111111,18.11111111,17.86666667,18.87777778,17.71666667,17.83333333,18.07766667
,20.94246575,19.75342466,18.9369863,20.17534247,18.64657534,19.89041096,19.5890411,19.30958904,19.68219178,18.28493151,19.36438356,20.21369863,18.98082192,21.26575342,19.39726027,19.68767123,19.36986301,19.19452055,19.29863014,20.18630137,19.75342466,19.66575342,20.11506849,18.10958904,19.49041096,19.88493151,19.41917808,18.9260274,19.81917808,18.74520548,19.91780822,20.30136986,20.08767123,20.88219178,19.84109589,19.09041096,18.33424658,19.6,20.48767123,19.54520548,19.64931507,20.57534247,20.84931507,19.69863014,19.88493151,19.69863014,19.44657534,20.64109589,19.28219178,19.44657534,19.66717808
,22.63783784,21.5027027,20.64864865,21.81621622,20.34594595,21.63243243,21.32432432,21.04864865,21.34594595,19.97297297,21.0972973,21.95675676,20.65945946,22.95675676,21.14594595,21.37837838,21.0972973,20.96216216,21.06486486,21.90810811,21.46486486,21.42702703,21.53513514,19.77297297,21.22702703,21.63243243,21.11891892,20.63243243,21.57297297,20.42162162,21.6972973,21.97297297,21.84324324,22.60540541,21.57297297,20.78918919,20.00540541,21.2972973,22.26486486,21.28108108,21.34594595,22.32972973,22.4972973,20.76756757,21.6,21.38918919,21.16756757,22.2972973,21.03243243,21.18378378,21.36497297
,24.23466667,23.17866667,22.30933333,23.52,22.016,23.34933333,23.024,20.88533333,23.15733333,21.75466667,22.768,23.66933333,22.43733333,24.80533333,22.59733333,23.09333333,22.82133333,22.656,22.77866667,23.57333333,23.19466667,23.09333333,23.13066667,21.50933333,22.928,23.07733333,22.816,22.368,23.088,22.13866667,23.44533333,23.62666667,23.552,24.288,21.696,22.54933333,21.69066667,23.02933333,23.92533333,22.98666667,22.976,24.02666667,24.208,22.46933333,23.296,23.072,22.82666667,23.96266667,22.768,22.88,22.98496
,25.9,24.84210526,24.04210526,25.18947368,23.67894737,25.03157895,24.72105263,22.57894737,23.12105263,23.43684211,24.48421053,25.37894737,24.04210526,26.44736842,24.30526316,23.06842105,23.77894737,24.37894737,24.45789474,25.23684211,23.33157895,24.75263158,24.81052632,23.18421053,24.53684211,24.71578947,24.47894737,24.03157895,24.76315789,23.82105263,25.15263158,25.27368421,25.26842105,25.92631579,23.41578947,24.25263158,23.39473684,24.76842105,25.61578947,24.62631579,24.61578947,25.66315789,25.92631579,24.16842105,25.02631579,24.66315789,24.5,25.53684211,24.42105263,24.60526316,24.54736842
,27.57922078,26.45714286,25.74545455,26.72207792,25.34545455,26.68571429,26.43116883,24.2961039,23.38701299,25.06493506,26.14545455,27.08051948,25.66753247,28.11948052,24.11948052,24.76363636,25.47532468,26.04155844,26.12467532,26.91428571,25.06493506,26.38961039,26.45714286,24.86233766,26.21818182,26.41558442,26.12987013,25.81818182,26.37922078,25.49090909,26.79480519,26.9038961,26.9038961,26.14025974,25.17402597,25.48051948,25.05454545,26.44675325,27.2987013,26.28571429,26.26493506,27.30909091,27.55324675,25.88571429,26.54545455,26.34805195,26.1974026,27.21038961,26.1038961,26.26493506,26.11116883
,29.16410256,28.09230769,27.43589744,28.38461538,26.98974359,28.33333333,28.08205128,25.94871795,25.15897436,26.68717949,27.78974359,28.70769231,27.33846154,29.83589744,25.76923077,26.49230769,27.15384615,27.7025641,27.74871795,28.47179487,26.7025641,27.98461538,28.10769231,26.62051282,27.8974359,28.06153846,27.80512821,27.44102564,28.02051282,27.14358974,28.45128205,28.57435897,28.49230769,27.77948718,26.85641026,27.14358974,26.68205128,28.11282051,28.80512821,27.93846154,27.92820513,28.41025641,29.23076923,27.52307692,28.17948718,27.96923077,27.87692308,28.88717949,27.74358974,27.86666667,27.75046154
,28.92658228,29.69113924,29.13924051,30.08101266,28.67848101,30.02025316,29.65063291,27.62531646,26.83037975,28.26835443,29.38734177,30.35443038,28.08101266,31.40759494,27.40253165,26.29873418,28.76962025,29.31139241,29.34683544,30.10632911,28.37974684,29.63037975,29.69113924,28.26329114,29.50886076,29.68101266,29.41265823,29.10886076,29.63544304,28.78481013,30.03544304,30.17721519,30.10126582,29.37721519,28.52151899,28.76455696,28.26329114,29.75189873,30.40506329,29.55949367,29.56962025,30.03544304,30.92151899,29.11392405,29.75189873,29.61012658,28.9164557,30.44556962,29.38227848,29.48860759,29.27331646
,30.525,30.865,30.515,31.68,29.235,29.78,31.23,29.1,28.44,29.635,30.935,31.955,28.76,33.08,29.07,27.985,30.375,30.915,30.955,31.715,30.03,31.26,31.27,29.91,31.06,31.255,31.02,30.72,31.285,30.405,31.64,31.8,31.65,30.96,30.085,30.345,29.83,31.44,31.995,31.2,31.245,31.58,32.58,30.655,31.285,31.24,30.575,32.04,31.02,31.115,30.7849
,32.17777778,32.4345679,32.04444444,33.29382716,30.83950617,31.33333333,32.79012346,30.74074074,29.65925926,31.27901235,32.51358025,33.58024691,30.45432099,34.14320988,28.84444444,29.63950617,31.95555556,32.5037037,32.58765432,33.19506173,31.66419753,32.94320988,32.88888889,31.5654321,32.65679012,32.84444444,32.54814815,32.33580247,32.90864198,32.02962963,33.17530864,33.50123457,33.19506173,32.54814815,31.64938272,31.93580247,31.44691358,33.01728395,33.57530864,32.85925926,32.79012346,33.13580247,34.11358025,32.31111111,32.87407407,32.82469136,32.12839506,33.63950617,32.68641975,32.70617284,32.33017284
,33.74146341,33.9902439,33.66829268,34.85365854,32.52682927,32.90731707,34.41463415,32.35609756,31.28292683,32.88780488,32.39512195,35.09756098,32.08780488,35.85365854,30.48780488,31.29268293,33.52195122,34.11707317,33.23414634,34.74146341,33.32195122,34.55121951,34.44390244,33.21463415,34.26341463,34.33658537,34.10731707,33.91707317,34.49268293,33.63414634,33.57560976,35.05365854,32.95609756,34.10243902,33.23902439,33.50243902,33.09756098,34.6097561,35.07804878,34.3902439,34.2,34.69756098,35.64878049,33.89756098,34.46341463,33.66341463,33.75121951,35.09756098,34.16097561,34.17073171,33.78195122
,35.28674699,35.52771084,35.23855422,36.5060241,34.1253012,34.5060241,35.98072289,33.91807229,32.78072289,34.39518072,33.99036145,36.66024096,33.7686747,37.4939759,32.11084337,32.8626506,35.06506024,35.70120482,34.83373494,36.28433735,33.06024096,36.17349398,36.05301205,33.20481928,35.72048193,35.86506024,35.63855422,35.47951807,36.07228916,35.20481928,35.16626506,36.49638554,34.49156627,35.66746988,34.81927711,35.04578313,34.58795181,36.20240964,36.45783133,35.94698795,35.74939759,36.21204819,37.12289157,35.42650602,35.98072289,35.3060241,35.33493976,36.62650602,35.70120482,35.69638554,35.27093976
,36.83333333,37.04761905,36.6952381,38.02857143,35.57619048,35.99047619,37.5047619,35.44285714,34.36190476,35.91904762,33.73809524,38.22380952,35.29047619,38.96666667,33.66666667,34.49047619,36.61428571,37.21904762,36.2952381,36.46666667,34.60952381,37.74761905,37.57142857,34.88095238,37.18571429,37.34285714,37.22380952,37.02380952,37.55238095,36.7952381,36.66190476,38.02380952,36.01428571,37.18095238,35.91428571,36.5047619,36.16190476,37.75238095,37.97619048,37.43809524,37.24285714,37.72857143,38.64285714,36.97142857,37.60952381,36.84285714,36.6952381,38.13333333,37.15714286,37.21904762,36.72352381
,36.61647059,38.56470588,38.24,37.72705882,37.16705882,37.52941176,39.07764706,37.05411765,35.90117647,37.53411765,35.31764706,39.73176471,36.95529412,40.46117647,35.30352941,36.01882353,38.14588235,38.71529412,37.80705882,38.03764706,36.14588235,39.24235294,39.02588235,36.54588235,38.70117647,38.87058824,38.72941176,38.51764706,39.11058824,38.29176471,37.72235294,39.55764706,35.75058824,38.70117647,37.46352941,38.00470588,37.61882353,39.30823529,39.55764706,38.90823529,38.83764706,39.33176471,40.12705882,38.50352941,39.12,38.37176471,38.19294118,39.63764706,38.69647059,38.82823529,38.14654118
,38.15813953,40.09767442,39.8,39.24651163,38.69767442,39.04651163,40.65116279,38.60465116,36.6744186,39.04186047,36.86511628,41.20930233,38.5627907,42.01860465,36.91627907,37.55813953,39.60930233,40.10697674,39.35348837,39.53953488,37.69767442,40.76744186,40.5255814,38.08372093,40.21395349,40.33488372,40.21860465,40,40.60930233,38,39.20930233,41.03255814,37.2744186,40.20465116,39.00465116,39.37209302,39.05116279,40.77209302,41.07906977,40.26976744,40.41395349,40.79534884,41.5627907,39.99069767,40.68837209,39.88837209,39.68372093,41.13488372,40.2744186,39.90232558,39.59627907
,39.74252874,40.49195402,41.28275862,40.51954023,40.17471264,40.55172414,42.24827586,40.13333333,38.22988506,40.59770115,38,42.70344828,40.05057471,43.45287356,38.43678161,39.10344828,41.09425287,41.69195402,40.7954023,40.98390805,39.26896552,42.34022989,42,39.52183908,41.69655172,41.77471264,41.73793103,41.53563218,42.05057471,39.54942529,40.74022989,42.45057471,38.7908046,40.16551724,40.48275862,40.91034483,40.55632184,42.26206897,42.61149425,41.74712644,41.84367816,40.50574713,43.10344828,41.48505747,42.16091954,41.32873563,41.14022989,40.84597701,41.77471264,41.33793103,40.96009195
,41.30909091,41.95454545,42.83181818,42.03181818,41.63636364,42.02272727,43.69545455,41.65,39.85,42.02272727,39.52727273,44.15,41.52727273,44.85454545,39.82272727,40.06363636,42.73636364,43.2,42.30909091,42.43181818,40.9,43.83181818,41.67272727,40.98181818,43.18181818,43.14545455,43.21818182,42.99545455,43.49090909,40.62727273,42.27272727,43.9,40.40454545,41.62272727,41.91818182,42.39090909,42,43.77727273,42.33636364,43.23636364,43.31363636,41.99090909,44.53181818,42.93181818,43.6,42.88181818,42.56818182,42.32727273,43.12272727,42.80454545,42.35209091
,42.80449438,43.43370787,44.32808989,43.2,43.13707865,43.61797753,45.17303371,43.06966292,41.55505618,43.44269663,41.08314607,45.53707865,42.95730337,46.47640449,41.33932584,41.53707865,44.18426966,44.76853933,43.80224719,43.92359551,42.45393258,45.29438202,43.18202247,42.44044944,44.63820225,44.50786517,44.66067416,42.64719101,44.8988764,42.21123596,43.83820225,45.28988764,41.94157303,43.13258427,43.48764045,43.86966292,43.5011236,45.24044944,43.80674157,44.7011236,44.79101124,43.39325843,46.01348315,44.39550562,45.11460674,44.4,44.02696629,43.83370787,44.53932584,44.3011236,43.79847191
,44.32444444,44.86666667,45.77777778,44.71111111,44.61333333,45.02666667,46.60444444,44.48888889,43.05777778,44.88,42.60444444,47.05333333,44.38666667,48.02222222,42.80444444,42.99555556,45.71555556,46.24,45.19111111,45.11111111,43.91555556,46.71555556,44.74222222,43.92444444,46.10666667,45.92888889,46.07555556,44.09333333,46.18222222,43.77333333,45.36444444,46.65333333,43.48444444,44.54222222,44.98666667,45.31111111,43.39555556,46.64444444,45.21333333,46.09777778,46.15555556,44.83111111,47.47555556,45.96888889,46.58666667,45.91111111,45.43111111,45.47555556,46.01333333,45.73333333,45.22417778
,15.60626022,15.48318721,15.2508491,15.61566143,14.97829127,15.38091045,15.63131463,14.8857403,14.72531696,14.99621237,14.86482554,15.91161361,14.92573227,16.48782952,14.62483165,14.79315121,15.27554182,15.41668677,15.2777772,15.64843141,15.03158061,15.65124356,15.61557175,14.91607479,15.49929856,15.63429003,15.45072451,15.20092339,15.62309983,14.96519221,15.54801102,15.8991242,15.30679854,15.73010562,15.24536726,15.21007837,14.94284142,15.69330493,15.88021037,15.52256702,15.59337712,15.84404064,16.20091746,15.4429255,15.71216486,15.49659134,15.3454945,15.90135195,15.43086118,15.47958941,15.41587774
